first_word	n_prompts_HP	mean_log_prob_HP	n_prompts_LP	mean_log_prob_LP	n_prompts_HN-D	mean_log_prob_HN-D	n_prompts_HN-S	mean_log_prob_HN-S	n_prompts_LN	mean_log_prob_LN	n_prompts_NB	mean_log_prob_NB	softmax_HP	softmax_LP	softmax_HN-D	softmax_HN-S	softmax_LN	softmax_NB	predicted_quadrant	max_softmax	n_face_tokens	is_claude	total_emit_count	empirical_majority_quadrant	total_emit_HP	total_emit_LP	total_emit_HN-D	total_emit_HN-S	total_emit_LN	total_emit_NB	argmax_matches_empirical
(งツ)	20	-38.51453914642334	20	-38.15750560760498	20	-38.38240642547608	20	-38.201718711853026	20	-37.986188125610354	20	-39.52769107818604	0.14292195842973376	0.20424745528928412	0.16311108259100038	0.19541376270240254	0.2424146662879632	0.0518910746996159	LN	0.2424146662879632	5	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(ง・_・)	20	-38.267754554748535	20	-39.601369285583495	20	-39.05620002746582	20	-39.229631423950195	20	-38.73896160125732	20	-41.09167404174805	0.35921219612096206	0.09466066585069524	0.16328021197005618	0.13728189234597304	0.22423760872915552	0.021327424983157955	HP	0.35921219612096206	7	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(ง・̀_・́)	20	-56.55144920349121	20	-59.04266490936279	20	-57.57503547668457	20	-57.436035537719725	20	-57.642252349853514	20	-59.6490592956543	0.44720683150915375	0.037032855016052184	0.16068323214654381	0.18464496325623295	0.15023760160058622	0.02019451647143092	HP	0.44720683150915375	9	False	1.0	HP	1.0	0.0	0.0	0.0	0.0	0.0	True
(ง・̀ω・́)	20	-47.45457859039307	20	-49.32286319732666	20	-48.132903289794925	20	-48.272880744934085	20	-48.05195922851563	20	-50.0385555267334	0.3664669414759422	0.05657819760717762	0.1859696739694441	0.16167791256471906	0.20164882180385163	0.027658452578865376	HP	0.3664669414759422	9	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(ง・̀ᗜ・́)	20	-75.23882675170898	20	-75.38471298217773	20	-75.5212329864502	20	-74.85785026550293	20	-74.90070152282715	20	-76.18480377197265	0.17028370086744588	0.14716871419461833	0.12838834806668153	0.24924649858531586	0.23879157578570992	0.06612116250022834	HN-S	0.24924649858531586	9	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(๑><๑)	20	-37.34648609161377	20	-37.83910903930664	20	-38.27949771881104	20	-37.37853355407715	20	-38.22851295471192	20	-38.20264778137207	0.26235825693274273	0.16030656526831008	0.1032031458274109	0.2540836389805858	0.10860137836058825	0.1114470146303623	HP	0.26235825693274273	6	False	3.0	LP	0.0	3.0	0.0	0.0	0.0	0.0	False
(๑>‿<๑)	20	-47.460191535949704	20	-48.74517059326172	20	-47.67127380371094	20	-48.02948989868164	20	-48.16858596801758	20	-48.935448837280276	0.29643329066440055	0.08201016036546843	0.2400242442708304	0.16775823089134942	0.14597389023788193	0.06780018357006905	HP	0.29643329066440055	8	False	5.0	LP	0.0	5.0	0.0	0.0	0.0	0.0	False
(๑´ڡ`๑)	20	-62.28823890686035	20	-63.26213321685791	20	-63.36946620941162	20	-62.29886035919189	20	-63.04963893890381	20	-63.383835029602054	0.28509719122720945	0.10765544832329833	0.09669897875410652	0.28208506987015397	0.13314384856954153	0.09531946325569013	HP	0.28509719122720945	9	False	2.0	LP	0.0	1.0	0.0	0.0	0.0	1.0	False
(๑˃‿˂)	20	-39.77152786254883	20	-40.71826286315918	20	-41.0680736541748	20	-40.46378993988037	20	-40.665921211242676	20	-41.33892822265625	0.3597943318042869	0.1396022862079313	0.09839468378526381	0.18005646395167343	0.14710391163972997	0.07504832261111459	HP	0.3597943318042869	6	False	187.0	HP	156.0	19.0	1.0	1.0	1.0	9.0	True
(๑・̀⌄・́๑)	20	-68.96916770935059	20	-69.35238533020019	20	-70.23080902099609	20	-68.41705780029297	20	-69.97381629943848	20	-69.13524703979492	0.2034621279830529	0.13869291762005	0.05761820476070637	0.3533961951245147	0.07450239661507876	0.1723281578965972	HN-S	0.3533961951245147	10	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(๑・̀ㅁ・́๑)	20	-68.98642616271972	20	-69.35238533020019	20	-70.23080902099609	20	-68.41705780029297	20	-69.97338371276855	20	-69.10759239196777	0.199704601512876	0.1385013558075139	0.05753862284745199	0.3529080864536245	0.07443168555068533	0.17691564782784827	HN-S	0.3529080864536245	10	False	17.0	LP	0.0	12.0	0.0	0.0	3.0	2.0	False
(๑・̀ㅂ・́)	20	-52.277441596984865	20	-54.62764358520508	20	-53.553823471069336	20	-52.9560733795166	20	-53.74574203491211	20	-55.92014713287354	0.46768230404569056	0.04459346125625221	0.13050445365559027	0.2372602038370896	0.10771499350869482	0.012244583696682639	HP	0.46768230404569056	9	False	8.0	LP	0.0	4.0	0.0	0.0	2.0	2.0	False
(๑・́₃・̀๑)	20	-66.71116104125977	20	-67.54892749786377	20	-68.03060722351074	20	-66.26648044586182	20	-67.40328865051269	20	-68.31513595581055	0.2524260277278906	0.10921864491290512	0.06746925846900756	0.393782545396305	0.12634176265458724	0.0507617608393043	HN-S	0.393782545396305	10	False	3.0	LN	0.0	1.0	0.0	0.0	2.0	0.0	False
(๑・﹏・)	20	-34.791433811187744	20	-35.5730375289917	20	-35.55072193145752	20	-34.761184501647946	20	-35.21675071716309	20	-37.290388679504396	0.2708474058295914	0.1239591240333825	0.12675644178007167	0.27916552730070926	0.17701574407542991	0.022255756980815236	HN-S	0.27916552730070926	7	False	2.0	HN-S	0.0	0.0	0.0	1.0	0.0	1.0	True
(ᐛ)	20	-22.41870183944702	20	-22.72354049682617	20	-23.90347900390625	20	-22.569361209869385	20	-23.414025020599365	20	-23.702893447875976	0.28815005411289407	0.21243641250151918	0.06528120707503154	0.24784957141515027	0.10650140574271687	0.0797813491526881	HP	0.28815005411289407	4	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(ᐢ・ᴥ・ᐢ)	20	-35.92062368392944	20	-37.230180168151854	20	-36.943366813659665	20	-36.14603481292725	20	-36.86576614379883	20	-37.13692665100098	0.3212662775977068	0.08672253942224628	0.11552964627835083	0.25643088535447034	0.12485185127647178	0.09519880007075399	HP	0.3212662775977068	8	False	1.0	LP	0.0	1.0	0.0	0.0	0.0	0.0	False
(ᗒᗨᗕ)	20	-22.41870183944702	20	-22.72354049682617	20	-23.90347900390625	20	-22.569361209869385	20	-23.414025020599365	20	-23.702893447875976	0.28815005411289407	0.21243641250151918	0.06528120707503154	0.24784957141515027	0.10650140574271687	0.0797813491526881	HP	0.28815005411289407	4	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(ᗜ)	20	-22.41870183944702	20	-22.72354049682617	20	-23.90347900390625	20	-22.569361209869385	20	-23.414025020599365	20	-23.702893447875976	0.28815005411289407	0.21243641250151918	0.06528120707503154	0.24784957141515027	0.10650140574271687	0.0797813491526881	HP	0.28815005411289407	4	False	1.0	HN-D	0.0	0.0	1.0	0.0	0.0	0.0	False
(ᗜ3)	20	-32.5898362159729	20	-33.45982656478882	20	-34.17855110168457	20	-33.00765733718872	20	-33.599999809265135	20	-34.02520799636841	0.3467635189766557	0.1452785156007642	0.0708048966760566	0.22833684405405474	0.1262771952423488	0.08253902945011987	HP	0.3467635189766557	5	False	1.0	HN-S	0.0	0.0	0.0	1.0	0.0	0.0	False
(ᗜ`)	20	-38.699278831481934	20	-39.6561580657959	20	-39.418181800842284	20	-38.83444042205811	20	-39.421099472045896	20	-40.3680326461792	0.29245755430776643	0.11232992594049214	0.14251062713355642	0.2554835316252739	0.14209543397366162	0.05512292701924953	HP	0.29245755430776643	5	False	1.0	HN-S	0.0	0.0	0.0	1.0	0.0	0.0	False
(ᗜ㉨)	20	-22.41870183944702	20	-22.72354049682617	20	-23.90347900390625	20	-22.569361209869385	20	-23.414025020599365	20	-23.702893447875976	0.28815005411289407	0.21243641250151918	0.06528120707503154	0.24784957141515027	0.10650140574271687	0.0797813491526881	HP	0.28815005411289407	4	False	1.0	HN-S	0.0	0.0	0.0	1.0	0.0	0.0	False
(ᵏᵈ)	20	-24.37412509918213	20	-24.15260534286499	20	-23.72299156188965	20	-23.49202585220337	20	-24.04748249053955	20	-25.305661010742188	0.11958996655816344	0.14924491818188254	0.22933928102609807	0.2889253046601704	0.16578828039101817	0.047112249182667425	HN-S	0.2889253046601704	5	False	1.0	LN	0.0	0.0	0.0	0.0	1.0	0.0	False
(ᵐᴥᵐ)	20	-42.56193809509277	20	-41.912828826904295	20	-43.36488037109375	20	-42.86333389282227	20	-41.933811569213866	20	-44.22994880676269	0.16222317764936492	0.31046845287238223	0.07267742044646205	0.1200102588132863	0.3040218436227644	0.030598846595740154	LP	0.31046845287238223	6	False	1.0	LN	0.0	0.0	0.0	0.0	1.0	0.0	False
(ᵐᵒᵐ)	20	-18.201445865631104	20	-18.470328664779665	20	-19.371049308776854	20	-17.762827396392822	20	-17.326604413986207	20	-20.237765884399415	0.162488292895431	0.12417888615619138	0.0504509971797701	0.25194843024698566	0.3897273558558692	0.021206037665752686	LN	0.3897273558558692	5	False	1.0	LN	0.0	0.0	0.0	0.0	1.0	0.0	True
(ᵒ̌ᴥᵒ̌)	20	-43.28874759674072	20	-44.092731666564944	20	-44.352419471740724	20	-43.97228183746338	20	-43.493706130981444	20	-45.83719100952148	0.3134361541579805	0.1402759584845	0.10819377250334007	0.15823186283384116	0.2553505099343662	0.024511742085972017	HP	0.3134361541579805	6	False	8.0	LN	0.0	0.0	1.0	1.0	6.0	0.0	False
(ᵒ̌ᵃᵒ̌)	20	-32.88500537872314	20	-32.966057777404785	20	-33.13709115982056	20	-32.507082557678224	20	-32.50783796310425	20	-34.94054985046387	0.17407212204183756	0.1605198015570123	0.1352850355049497	0.2540147989423028	0.2538229872418116	0.022285254712085985	HN-S	0.2540147989423028	5	False	4.0	HP	1.0	0.0	1.0	1.0	1.0	0.0	False
(ᵒ̌ᵏᵒ̌)	20	-23.76433687210083	20	-22.067964458465575	20	-23.125603199005127	20	-22.061354637145996	20	-23.260262775421143	20	-23.439474868774415	0.0592494456993179	0.3231539510538403	0.11222323955296086	0.3252970157639381	0.0980846146918863	0.08199173323805663	HN-S	0.3252970157639381	4	False	1.0	NB	0.0	0.0	0.0	0.0	0.0	1.0	False
(ᵒ̌ᵐᵒ̌)	20	-25.93838529586792	20	-26.610479068756103	20	-26.405916690826416	20	-26.106828689575195	20	-25.970984745025635	20	-27.65021324157715	0.24209404870004403	0.1236224927645575	0.15168331396904425	0.20456440973945877	0.23432916911488766	0.043706565712007775	HP	0.24209404870004403	4	False	4.0	HN-S	1.0	0.0	1.0	2.0	0.0	0.0	False
(ᵒ̌ᵐ㏑)	20	-37.80217399597168	20	-38.2260929107666	20	-39.89041862487793	20	-38.52821369171143	20	-38.28772811889648	20	-39.718503379821776	0.33061076687898044	0.21637712573412077	0.040964143023154605	0.15995652455968362	0.20344335851898757	0.048648081285073065	HP	0.33061076687898044	5	False	2.0	HN-S	0.0	0.0	0.0	1.0	1.0	0.0	False
(ᵒ̌ᵔᵒ̌)	20	-43.28874759674072	20	-44.092731666564944	20	-44.352419471740724	20	-43.97228183746338	20	-43.493706130981444	20	-45.83719100952148	0.3134361541579805	0.1402759584845	0.10819377250334007	0.15823186283384116	0.2553505099343662	0.024511742085972017	HP	0.3134361541579805	6	False	1.0	HN-D	0.0	0.0	1.0	0.0	0.0	0.0	False
(ᵒ̌ᵗᵒ̌)	20	-24.501942348480224	20	-23.84115810394287	20	-23.845157814025878	20	-23.4966778755188	20	-23.598060035705565	20	-25.39103412628174	0.09544060438326214	0.1848026233837072	0.1840649427054479	0.2608038476832017	0.23565913627427013	0.03922884557011098	HN-S	0.2608038476832017	5	False	4.0	HN-S	1.0	0.0	0.0	2.0	1.0	0.0	True
(ᵔ̀-̀ᵔ)	20	-51.15201473236084	20	-52.588916015625	20	-52.02925624847412	20	-51.50195808410645	20	-51.88006114959717	20	-53.232988357543945	0.3371567199438943	0.08012970091873958	0.14023314381582538	0.2376037843714806	0.1627965805508305	0.04208007039922955	HP	0.3371567199438943	7	False	1.0	HN-S	0.0	0.0	0.0	1.0	0.0	0.0	False
(ᵔᴥᵔ)	20	-22.41870183944702	20	-22.72354049682617	20	-23.90347900390625	20	-22.569361209869385	20	-23.414025020599365	20	-23.702893447875976	0.28815005411289407	0.21243641250151918	0.06528120707503154	0.24784957141515027	0.10650140574271687	0.0797813491526881	HP	0.28815005411289407	4	False	55.0	HN-D	9.0	3.0	17.0	10.0	14.0	2.0	False
(ᵔᵔ)	20	-22.41870183944702	20	-22.72354049682617	20	-23.90347900390625	20	-22.569361209869385	20	-23.414025020599365	20	-23.702893447875976	0.28815005411289407	0.21243641250151918	0.06528120707503154	0.24784957141515027	0.10650140574271687	0.0797813491526881	HP	0.28815005411289407	4	False	1.0	LP	0.0	1.0	0.0	0.0	0.0	0.0	False
(ᵔ‿ᵔ)	20	-39.77152786254883	20	-40.71826286315918	20	-41.0680736541748	20	-40.46378993988037	20	-40.665921211242676	20	-41.33892822265625	0.3597943318042869	0.1396022862079313	0.09839468378526381	0.18005646395167343	0.14710391163972997	0.07504832261111459	HP	0.3597943318042869	6	False	5.0	HN-D	1.0	0.0	3.0	0.0	1.0	0.0	False
(ᵔㅂᵔ)	20	-48.06740169525146	20	-49.22229766845703	20	-49.032708930969235	20	-47.92142295837402	20	-48.73803062438965	20	-50.07208728790283	0.2857781732305145	0.09004593406143234	0.10884323718533384	0.33069438102056015	0.14614319995975208	0.03849507454240698	HN-S	0.33069438102056015	6	False	7.0	HN-S	0.0	0.0	2.0	4.0	0.0	1.0	True
(ᵔㅅᵔ)	20	-49.946143341064456	20	-50.28342266082764	20	-50.585597610473634	20	-49.834560585021975	20	-50.169976234436035	20	-51.42944469451904	0.22801522164504623	0.16273662046157947	0.12029633041722039	0.2549315669829839	0.18228647626092637	0.05173378423224368	HN-S	0.2549315669829839	6	False	4.0	HN-D	1.0	1.0	2.0	0.0	0.0	0.0	False
(ᵔㅜᵔ)	20	-22.41870183944702	20	-22.72354049682617	20	-23.90347900390625	20	-22.569361209869385	20	-23.414025020599365	20	-23.702893447875976	0.28815005411289407	0.21243641250151918	0.06528120707503154	0.24784957141515027	0.10650140574271687	0.0797813491526881	HP	0.28815005411289407	4	False	1.0	HN-D	0.0	0.0	1.0	0.0	0.0	0.0	False
(„‿‿‿„)	20	-48.2250638961792	20	-48.66301021575928	20	-47.952463150024414	20	-48.73690662384033	20	-48.636166381835935	20	-49.979252624511716	0.22757826116148663	0.1468700033771878	0.29889577394409367	0.13640814486036232	0.150865950678126	0.039381865978743553	HN-D	0.29889577394409367	8	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(„・֊・„)	20	-57.1550931930542	20	-58.086571884155276	20	-58.53600635528564	20	-57.93112907409668	20	-58.77678508758545	20	-58.4663143157959	0.38871160196818755	0.15314098909721388	0.09770224363422696	0.17889549427878632	0.07679548051887929	0.1047541905027058	HP	0.38871160196818755	8	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(„・‿・„)	20	-47.521293258666994	20	-47.991093444824216	20	-47.97501354217529	20	-48.063936424255374	20	-48.29324035644531	20	-49.1542142868042	0.28579038277155117	0.1786553317277454	0.18155131322061033	0.16610422439486622	0.13206728359778638	0.05583146428744068	HP	0.28579038277155117	8	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(‿͈ˬ‿͈)	20	-46.803002548217776	20	-48.43763732910156	20	-48.38455924987793	20	-49.379060935974124	20	-48.39877758026123	20	-50.271097373962405	0.5845631184604226	0.11400359480778582	0.12021815618936876	0.04446962511520178	0.11852094904486843	0.018224556382352524	HP	0.5845631184604226	7	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(‿‿)	20	-27.913190174102784	20	-28.192236137390136	20	-28.553090476989745	20	-29.623813152313232	20	-28.63653392791748	20	-29.53409376144409	0.31771745327304485	0.24035488359444596	0.16754670918769426	0.057428431206865846	0.15413344023946915	0.06281908249847994	HP	0.31771745327304485	5	False	1.0	LP	0.0	1.0	0.0	0.0	0.0	0.0	False
(‿‿‿)	20	-28.649229049682617	20	-28.868383979797365	20	-29.207444667816162	20	-30.134439373016356	20	-29.13476343154907	20	-30.167003059387206	0.29099808325476034	0.23372886577435026	0.166517608779325	0.06589788566894043	0.17907098626320214	0.06378657025942183	HP	0.29099808325476034	6	True	33.0	LP	2.0	16.0	0.0	0.0	0.0	15.0	False
(‿‿‿✿)	20	-43.016709327697754	20	-44.05882740020752	20	-44.481548118591306	20	-45.27911243438721	20	-44.47549819946289	20	-45.50737285614014	0.49917765892794436	0.17606337048284132	0.1153675676188868	0.05196440451432886	0.11606764765148177	0.04135935080451691	HP	0.49917765892794436	7	True	5.0	LP	0.0	5.0	0.0	0.0	0.0	0.0	False
(⁀˘ω˘⁀)	20	-53.167435264587404	20	-54.55853061676025	20	-55.123459815979004	20	-53.98331851959229	20	-54.092909812927246	20	-55.74680233001709	0.43390801128354156	0.10795745387375968	0.06136305872596275	0.19189518299591446	0.17197652891869297	0.032899764202128506	HP	0.43390801128354156	10	False	1.0	HN-S	0.0	0.0	0.0	1.0	0.0	0.0	False
(⁀ᗜ⁀)	20	-22.41870183944702	20	-22.72354049682617	20	-23.90347900390625	20	-22.569361209869385	20	-23.414025020599365	20	-23.702893447875976	0.28815005411289407	0.21243641250151918	0.06528120707503154	0.24784957141515027	0.10650140574271687	0.0797813491526881	HP	0.28815005411289407	4	False	19.0	LN	4.0	1.0	2.0	5.0	6.0	1.0	False
(⁀✰)	20	-22.41870183944702	20	-22.72354049682617	20	-23.90347900390625	20	-22.569361209869385	20	-23.414025020599365	20	-23.702893447875976	0.28815005411289407	0.21243641250151918	0.06528120707503154	0.24784957141515027	0.10650140574271687	0.0797813491526881	HP	0.28815005411289407	4	False	1.0	HN-S	0.0	0.0	0.0	1.0	0.0	0.0	False
(⁄	20	-21.8347487449646	20	-21.812793922424316	20	-22.67497024536133	20	-21.575398445129395	20	-21.9572172164917	20	-22.664546775817872	0.19720865271164104	0.20158621211956484	0.08511819488474352	0.25559971791637487	0.1744771604716451	0.08601006189603061	HN-S	0.25559971791637487	3	False	14.0	LP	4.0	6.0	0.0	0.0	2.0	2.0	False
(⁄⁂⁄)	20	-41.60995082855224	20	-41.83465938568115	20	-42.21385459899902	20	-41.07089500427246	20	-41.63407382965088	20	-42.79154815673828	0.18716904866566322	0.14950108568632364	0.1023203360533807	0.32088026147467547	0.18270799285524275	0.05742127526471418	HN-S	0.32088026147467547	6	False	1.0	NB	0.0	0.0	0.0	0.0	0.0	1.0	False
(⁄⁄・⁄ω⁄・⁄)	20	-49.42400436401367	20	-50.12949504852295	20	-49.80918083190918	20	-48.82560920715332	20	-48.8588134765625	20	-50.22982044219971	0.16129290924752898	0.07965711332321868	0.10973249674131484	0.2934235654520078	0.28384062798736365	0.07205328724856598	HN-S	0.2934235654520078	11	False	1.0	HP	1.0	0.0	0.0	0.0	0.0	0.0	False
(⁄⁄・⁄ω⁄・⁄⁄)	20	-53.99623069763184	20	-55.2108060836792	20	-54.364098167419435	20	-53.239729690551755	20	-53.46924018859863	20	-55.20033950805664	0.16356871078384666	0.048553086456317875	0.11322371968949307	0.3485334326437072	0.2770571106403313	0.04906393978630388	HN-S	0.3485334326437072	12	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(⁎˃ᆺ˂)	20	-22.4194655418396	20	-22.72354049682617	20	-23.90347900390625	20	-22.569361209869385	20	-23.421677017211913	20	-23.70388526916504	0.2882502958827562	0.21267267160000677	0.06535380893716108	0.248125214915309	0.10580710902882932	0.07979089963593758	HP	0.2882502958827562	4	False	2.0	LN	0.0	0.0	0.0	0.0	2.0	0.0	False
(⁎˃‿˂⁎)	20	-39.770799446105954	20	-40.71826286315918	20	-41.0680736541748	20	-40.46378993988037	20	-40.67352714538574	20	-41.34470157623291	0.36051958578718113	0.13978183247941162	0.09852123184609438	0.1802880394339711	0.1461770539799353	0.07471225647340636	HP	0.36051958578718113	6	False	3.0	LP	0.0	3.0	0.0	0.0	0.0	0.0	False
(⁎‿‿‿⁎)	20	-45.10637989044189	20	-45.70138683319092	20	-45.905432891845706	20	-45.49612331390381	20	-45.52897720336914	20	-46.829300498962404	0.2847031473185573	0.15703050821847803	0.12804657279187148	0.19280968717940397	0.1865780660378948	0.05083201845379434	HP	0.2847031473185573	8	False	6.0	LP	0.0	6.0	0.0	0.0	0.0	0.0	False
(⇀‸↼‶)	20	-22.41854257583618	20	-22.72354049682617	20	-23.90347900390625	20	-22.569361209869385	20	-23.421677017211913	20	-23.711167812347412	0.28860674065337055	0.2127392168290834	0.0653742581286535	0.24820285323687608	0.10584021604843499	0.07923671510358142	HP	0.28860674065337055	4	False	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
(≖‿≖)	20	-39.770799446105954	20	-40.71826286315918	20	-41.0680736541748	20	-40.46378993988037	20	-40.67352714538574	20	-41.34470157623291	0.36051958578718113	0.13978183247941162	0.09852123184609438	0.1802880394339711	0.1461770539799353	0.07471225647340636	HP	0.36051958578718113	6	False	1.0	NB	0.0	0.0	0.0	0.0	0.0	1.0	False
(≧^O^≦)	20	-41.68327674865723	20	-42.3313081741333	20	-43.23840217590332	20	-41.26728572845459	20	-42.52359180450439	20	-43.34881401062012	0.25834631700954064	0.1351343641327351	0.05455315631551846	0.3916200145453565	0.11149569083870874	0.04885045715814068	HN-S	0.3916200145453565	8	False	1.0	HN-S	0.0	0.0	0.0	1.0	0.0	0.0	True
(≧ω≦)	20	-23.89569444656372	20	-25.922616958618164	20	-26.213264369964598	20	-25.12407636642456	20	-25.207746028900146	20	-27.009743022918702	0.5444527292701191	0.07172638070172238	0.0536355020379209	0.15939720055515125	0.14660318886094834	0.0241849985741381	HP	0.5444527292701191	6	False	5.0	LP	1.0	2.0	1.0	0.0	0.0	1.0	False
(≧‿≦)	20	-28.523811531066894	20	-29.419017028808593	20	-29.975314331054687	20	-28.888520336151124	20	-29.224409294128417	20	-30.655577087402342	0.33874687836596595	0.1383861075614386	0.07934063011456616	0.2352254349357954	0.16811619780697956	0.0401847512152543	HP	0.33874687836596595	6	True	108.0	HP	39.0	33.0	11.0	10.0	2.0	13.0	True
