first_word	n_prompts_HP	n_prompts_LP	n_prompts_HN-D	n_prompts_HN-S	n_prompts_LN	n_prompts_NB	mean_log_prob_HP	mean_log_prob_LP	mean_log_prob_HN-D	mean_log_prob_HN-S	mean_log_prob_LN	mean_log_prob_NB	softmax_HP	softmax_LP	softmax_HN-D	softmax_HN-S	softmax_LN	softmax_NB	predicted_quadrant	max_softmax	n_face_tokens	is_claude	total_emit_count	empirical_majority_quadrant	total_emit_HP	total_emit_LP	total_emit_HN-D	total_emit_HN-S	total_emit_LN	total_emit_NB	argmax_matches_empirical
(｡・‿・｡)	0	0	0	0	0	0	-2.995732273553991	-0.16251892949777494	-4.605170185988091	-4.605170185988091	-2.995732273553991	-3.506557897319982	0.05	0.85	0.01	0.01	0.05	0.03	LP	0.85	1	True	2	LP	0	1	0	0	1	0	True
(｡・∀・)｡'	0	0	0	0	0	0	-0.2876820724517809	-1.6094379124341003	-4.605170185988091	-4.605170185988091	-3.912023005428146	-4.605170185988091	0.75	0.2	0.01	0.01	0.02	0.01	HP	0.75	1	False	1	LN	0	0	0	0	1	0	False
(｡・∀・)ﾉﾞ	0	0	0	0	0	0	-0.16251892949777494	-2.3025850929940455	-4.605170185988091	-4.605170185988091	-4.605170185988091	-3.912023005428146	0.85	0.1	0.01	0.01	0.01	0.02	HP	0.85	1	False	2	LN	0	0	0	0	1	1	False
(｡・ㅅ・｡)	0	0	0	0	0	0	-2.995732273553991	-0.2231435513142097	-3.912023005428146	-2.995732273553991	-2.995732273553991	-3.506557897319982	0.05	0.8	0.02	0.05	0.05	0.03	LP	0.8	1	False	3	LP	0	2	0	1	0	0	True
(ﾉ>ω<)	0	0	0	0	0	0	-0.2876820724517809	-1.8971199848858813	-3.912023005428146	-3.506557897319982	-3.506557897319982	-3.912023005428146	0.75	0.15	0.02	0.03	0.03	0.02	HP	0.75	1	False	34	HP	32	1	0	0	0	1	True
(ﾉ^_^)	0	0	0	0	0	0	-0.16251892949777494	-2.120263536200091	-4.605170185988091	-4.605170185988091	-4.605170185988091	-1000000000.0	0.85	0.12	0.01	0.01	0.01	0.0	HP	0.85	1	False	1	LP	0	1	0	0	0	0	False
(ﾉ´-`ﾉ)	0	0	0	0	0	0	-3.912023005428146	-2.995732273553991	-3.506557897319982	-2.5257286443082556	-0.2231435513142097	-3.912023005428146	0.02	0.05	0.03	0.08	0.8	0.02	LN	0.8	1	False	1	HN-D	0	0	1	0	0	0	False
(ﾉ´_´)	0	0	0	0	0	0	-2.995732273553991	-2.3025850929940455	-2.995732273553991	-2.3025850929940455	-0.4307829160924542	-2.995732273553991	0.05	0.1	0.05	0.1	0.65	0.05	LN	0.65	1	False	2	LN	0	0	0	0	2	0	True
(ﾉ´ω`ﾉ)	0	0	0	0	0	0	-2.995732273553991	-0.16251892949777494	-3.912023005428146	-3.506557897319982	-3.506557897319982	-3.912023005428146	0.05	0.85	0.02	0.03	0.03	0.02	LP	0.85	1	False	4	HN-D	0	0	3	1	0	0	False
(ﾉ´з`)	0	0	0	0	0	0	-2.995732273553991	-0.2231435513142097	-3.912023005428146	-3.506557897319982	-2.995732273553991	-2.995732273553991	0.05	0.8	0.02	0.03	0.05	0.05	LP	0.8	1	False	1	HP	1	0	0	0	0	0	False
(ﾉ´・ω・)	0	0	0	0	0	0	-2.995732273553991	-0.2231435513142097	-3.912023005428146	-3.506557897319982	-2.995732273553991	-2.995732273553991	0.05	0.8	0.02	0.03	0.05	0.05	LP	0.8	1	False	3	LN	0	0	0	1	2	0	False
(ﾉ´・ω・`)	0	0	0	0	0	0	-2.995732273553991	-0.2876820724517809	-3.912023005428146	-2.5257286443082556	-2.5257286443082556	-3.912023005428146	0.05	0.75	0.02	0.08	0.08	0.02	LP	0.75	1	False	22	HN-D	0	0	14	8	0	0	False
(ﾉ´ﾉ)	0	0	0	0	0	0	-2.995732273553991	-0.2231435513142097	-3.912023005428146	-2.995732273553991	-2.995732273553991	-3.506557897319982	0.05	0.8	0.02	0.05	0.05	0.03	LP	0.8	1	False	2	HN-D	0	0	2	0	0	0	False
(ﾉ´ﾟдﾟ)	0	0	0	0	0	0	-3.912023005428146	-3.506557897319982	-2.995732273553991	-0.16251892949777494	-3.2188758248682006	-4.605170185988091	0.02	0.03	0.05	0.85	0.04	0.01	HN-S	0.85	1	False	1	HP	1	0	0	0	0	0	False
(ﾉωﾉ)	0	0	0	0	0	0	-2.995732273553991	-0.2231435513142097	-3.912023005428146	-2.995732273553991	-2.995732273553991	-3.506557897319982	0.05	0.8	0.02	0.05	0.05	0.03	LP	0.8	1	False	0		0	0	0	0	0	0	False
(ﾉ≧▽≦�	0	0	0	0	0	0	-0.16251892949777494	-2.3025850929940455	-3.912023005428146	-4.605170185988091	-4.605170185988091	-4.605170185988091	0.85	0.1	0.02	0.01	0.01	0.01	HP	0.85	1	False	1	HP	1	0	0	0	0	0	True
(ﾉ◕‿◕	0	0	0	0	0	0	-0.2876820724517809	-1.6094379124341003	-4.605170185988091	-4.605170185988091	-3.912023005428146	-4.605170185988091	0.75	0.2	0.01	0.01	0.02	0.01	HP	0.75	1	False	1	HN-S	0	0	0	1	0	0	False
(ﾉ◕ヮ◕	0	0	0	0	0	0	-0.16251892949777494	-2.3025850929940455	-4.605170185988091	-4.605170185988091	-4.605170185988091	-3.912023005428146	0.85	0.1	0.01	0.01	0.01	0.02	HP	0.85	1	False	2	HP	2	0	0	0	0	0	True
(ﾉ◕ヮ◕)	0	0	0	0	0	0	-0.16251892949777494	-2.3025850929940455	-4.605170185988091	-4.605170185988091	-4.605170185988091	-3.912023005428146	0.85	0.1	0.01	0.01	0.01	0.02	HP	0.85	1	True	407	HP	170	36	67	50	41	43	True
(ﾉﾞﾉﾟ)	0	0	0	0	0	0	-2.995732273553991	-2.995732273553991	-2.3025850929940455	-0.2876820724517809	-3.2188758248682006	-4.605170185988091	0.05	0.05	0.1	0.75	0.04	0.01	HN-S	0.75	1	False	1	HN-S	0	0	0	1	0	0	True
(ﾟωﾟ)	0	0	0	0	0	0	-2.9444389791664403	-2.9444389791664403	-2.9444389791664403	-0.2363887780642304	-2.9444389791664403	-1000000000.0	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.7894736842105263	0.052631578947368425	0.0	HN-S	0.7894736842105263	1	False	1	LP	0	1	0	0	0	0	False
(ﾟдﾟ)	0	0	0	0	0	0	-3.912023005428146	-4.605170185988091	-2.995732273553991	-0.12783337150988489	-3.506557897319982	-4.605170185988091	0.02	0.01	0.05	0.88	0.03	0.01	HN-S	0.88	1	False	30	HN-D	4	1	11	9	3	2	False
(ﾟ‿ﾟ)	0	0	0	0	0	0	-2.995732273553991	-0.16251892949777494	-3.912023005428146	-3.506557897319982	-3.506557897319982	-3.912023005428146	0.05	0.85	0.02	0.03	0.03	0.02	LP	0.85	1	False	3	LP	0	2	0	0	0	1	True
(ﾟ∀ﾟ)	0	0	0	0	0	0	-0.16251892949777494	-2.3025850929940455	-4.605170185988091	-4.605170185988091	-4.605170185988091	-3.912023005428146	0.85	0.1	0.01	0.01	0.01	0.02	HP	0.85	1	False	7	HP	2	1	0	1	1	2	True
(ﾟ∇ﾟ)	0	0	0	0	0	0	-0.2876820724517809	-1.8971199848858813	-3.912023005428146	-3.506557897319982	-3.506557897319982	-3.912023005428146	0.75	0.15	0.02	0.03	0.03	0.02	HP	0.75	1	False	4	HP	4	0	0	0	0	0	True
(ﾟ▽ﾟ)	0	0	0	0	0	0	-0.16251892949777494	-2.3025850929940455	-4.605170185988091	-4.605170185988091	-3.912023005428146	-4.605170185988091	0.85	0.1	0.01	0.01	0.02	0.01	HP	0.85	1	False	0		0	0	0	0	0	0	False
(ﾟ◕‿ﾟ)	0	0	0	0	0	0	-1.8971199848858813	-0.35667494393873245	-3.912023005428146	-3.506557897319982	-2.995732273553991	-2.995732273553991	0.15	0.7	0.02	0.03	0.05	0.05	LP	0.7	1	False	1	HN-S	0	0	0	1	0	0	False
(ﾟ☉ﾟ)	0	0	0	0	0	0	-2.995732273553991	-2.995732273553991	-2.3025850929940455	-0.35667494393873245	-2.995732273553991	-2.995732273553991	0.05	0.05	0.1	0.7	0.05	0.05	HN-S	0.7	1	False	1	HN-D	0	0	1	0	0	0	False
(ﾟヘﾟ)	0	0	0	0	0	0	-2.995732273553991	-2.995732273553991	-2.3025850929940455	-1.8971199848858813	-2.3025850929940455	-0.5978370007556204	0.05	0.05	0.1	0.15	0.1	0.55	NB	0.55	1	False	3	HN-S	0	0	1	2	0	0	False
(ﾟヮﾟ)	0	0	0	0	0	0	-0.2876820724517809	-1.8971199848858813	-3.912023005428146	-3.506557897319982	-3.506557897319982	-3.912023005428146	0.75	0.15	0.02	0.03	0.03	0.02	HP	0.75	1	False	2	HP	1	0	1	0	0	0	True
(ﾟーﾟ)	0	0	0	0	0	0	-2.995732273553991	-2.995732273553991	-2.995732273553991	-2.3025850929940455	-2.3025850929940455	-0.4307829160924542	0.05	0.05	0.05	0.1	0.1	0.65	NB	0.65	1	False	0		0	0	0	0	0	0	False
(ﾟ﹏ﾟ)	0	0	0	0	0	0	-3.912023005428146	-3.506557897319982	-3.912023005428146	-2.5257286443082556	-0.18632957819149348	-3.912023005428146	0.02	0.03	0.02	0.08	0.83	0.02	LN	0.83	1	False	3	LN	0	0	0	0	3	0	True
(ﾟｰﾟ)	0	0	0	0	0	0	-2.995732273553991	-2.995732273553991	-2.995732273553991	-2.3025850929940455	-2.3025850929940455	-0.4307829160924542	0.05	0.05	0.05	0.1	0.1	0.65	NB	0.65	1	False	5	LN	0	0	0	2	3	0	False
(ﾟﾛﾟ)	0	0	0	0	0	0	-2.995732273553991	-2.995732273553991	-2.3025850929940455	-0.35667494393873245	-2.995732273553991	-2.995732273553991	0.05	0.05	0.1	0.7	0.05	0.05	HN-S	0.7	1	False	1	LN	0	0	0	0	1	0	False
(￣^￣)	0	0	0	0	0	0	-2.995732273553991	-2.3025850929940455	-2.995732273553991	-2.995732273553991	-2.3025850929940455	-0.4307829160924542	0.05	0.1	0.05	0.05	0.1	0.65	NB	0.65	1	False	3	LP	0	3	0	0	0	0	False
(￣_￣)	0	0	0	0	0	0	-2.995732273553991	-2.995732273553991	-2.995732273553991	-2.995732273553991	-1.8971199848858813	-0.4307829160924542	0.05	0.05	0.05	0.05	0.15	0.65	NB	0.65	1	False	3	HN-D	0	0	2	0	1	0	False
(￣_￣;)	0	0	0	0	0	0	-2.995732273553991	-2.3025850929940455	-2.995732273553991	-1.8971199848858813	-1.6094379124341003	-0.7985076962177716	0.05	0.1	0.05	0.15	0.2	0.45	NB	0.45	1	False	5	HN-S	0	0	0	5	0	0	False
(￣~￣;)	0	0	0	0	0	0	-2.995732273553991	-2.995732273553991	-2.3025850929940455	-0.35667494393873245	-2.5257286443082556	-3.912023005428146	0.05	0.05	0.1	0.7	0.08	0.02	HN-S	0.7	1	False	0		0	0	0	0	0	0	False
(￣ε￣;)	0	0	0	0	0	0	-2.995732273553991	-2.3025850929940455	-2.995732273553991	-1.8971199848858813	-0.5108256237659907	-2.995732273553991	0.05	0.1	0.05	0.15	0.6	0.05	LN	0.6	1	False	1	LP	0	1	0	0	0	0	False
(￣ω￣)	0	0	0	0	0	0	-2.995732273553991	-0.2231435513142097	-3.912023005428146	-3.506557897319982	-2.5257286443082556	-3.912023005428146	0.05	0.8	0.02	0.03	0.08	0.02	LP	0.8	1	False	2	LP	0	2	0	0	0	0	True
(￣ω￣;)	0	0	0	0	0	0	-2.995732273553991	-2.995732273553991	-2.3025850929940455	-0.35667494393873245	-2.5257286443082556	-3.912023005428146	0.05	0.05	0.1	0.7	0.08	0.02	HN-S	0.7	1	False	10	HN-S	0	2	1	4	3	0	True
(￣∇￣)	0	0	0	0	0	0	-2.995732273553991	-0.2231435513142097	-3.912023005428146	-3.506557897319982	-2.995732273553991	-2.995732273553991	0.05	0.8	0.02	0.03	0.05	0.05	LP	0.8	1	False	19	NB	0	6	0	0	1	12	False
(￣∇￣;)	0	0	0	0	0	0	-2.995732273553991	-0.2876820724517809	-3.912023005428146	-2.3025850929940455	-2.995732273553991	-3.506557897319982	0.05	0.75	0.02	0.1	0.05	0.03	LP	0.75	1	False	6	LP	1	2	0	0	1	2	True
(￣▽￣)	0	0	0	0	0	0	-2.995732273553991	-0.16251892949777494	-3.912023005428146	-3.912023005428146	-3.2188758248682006	-3.912023005428146	0.05	0.85	0.02	0.02	0.04	0.02	LP	0.85	1	False	72	NB	16	20	2	2	10	22	False
(￣▽￣;)	0	0	0	0	0	0	-2.995732273553991	-0.2876820724517809	-3.912023005428146	-2.3025850929940455	-2.995732273553991	-3.506557897319982	0.05	0.75	0.02	0.1	0.05	0.03	LP	0.75	1	False	10	HN-S	2	0	0	4	4	0	False
(￣へ￣)	0	0	0	0	0	0	-3.912023005428146	-2.995732273553991	-2.5257286443082556	-2.3025850929940455	-0.35667494393873245	-2.995732273553991	0.02	0.05	0.08	0.1	0.7	0.05	LN	0.7	1	False	0		0	0	0	0	0	0	False
(￣ヘ￣)	0	0	0	0	0	0	-2.995732273553991	-2.995732273553991	-1.8971199848858813	-2.995732273553991	-1.8971199848858813	-0.5978370007556204	0.05	0.05	0.15	0.05	0.15	0.55	NB	0.55	1	False	0		0	0	0	0	0	0	False
(￣ヘ￣;)	0	0	0	0	0	0	-2.995732273553991	-2.3025850929940455	-2.3025850929940455	-1.8971199848858813	-0.5978370007556204	-2.995732273553991	0.05	0.1	0.1	0.15	0.55	0.05	LN	0.55	1	False	0		0	0	0	0	0	0	False
(￣ー￣)	0	0	0	0	0	0	-2.995732273553991	-2.3025850929940455	-2.995732273553991	-2.995732273553991	-1.8971199848858813	-0.5108256237659907	0.05	0.1	0.05	0.05	0.15	0.6	NB	0.6	1	False	0		0	0	0	0	0	0	False
(￣ー￣;)	0	0	0	0	0	0	-2.995732273553991	-2.3025850929940455	-2.995732273553991	-1.3862943611198906	-1.0498221244986778	-1.6094379124341003	0.05	0.1	0.05	0.25	0.35	0.2	NB	0.2	1	False	0		0	0	0	0	0	0	False
(￣︶￣)	0	0	0	0	0	0	-2.995732273553991	-0.16251892949777494	-3.912023005428146	-3.912023005428146	-3.2188758248682006	-3.912023005428146	0.05	0.85	0.02	0.02	0.04	0.02	LP	0.85	1	False	4	LN	0	0	1	0	2	1	False
(￣︿￣)	0	0	0	0	0	0	-3.912023005428146	-2.995732273553991	-3.506557897319982	-2.5257286443082556	-0.2231435513142097	-3.912023005428146	0.02	0.05	0.03	0.08	0.8	0.02	LN	0.8	1	False	2	HN-S	0	0	0	1	1	0	False
(￣﹃￣)	0	0	0	0	0	0	-3.912023005428146	-2.995732273553991	-3.506557897319982	-2.5257286443082556	-0.2231435513142097	-3.912023005428146	0.02	0.05	0.03	0.08	0.8	0.02	LN	0.8	1	False	2	HN-D	0	0	1	0	1	0	False
(￣﹏￣)	0	0	0	0	0	0	-3.912023005428146	-2.995732273553991	-3.506557897319982	-2.5257286443082556	-0.2231435513142097	-3.912023005428146	0.02	0.05	0.03	0.08	0.8	0.02	LN	0.8	1	False	6	HN-D	0	0	3	2	1	0	False
(￣￢￢)	0	0	0	0	0	0	-2.995732273553991	-2.995732273553991	-0.2876820724517809	-2.3025850929940455	-3.506557897319982	-3.912023005428146	0.05	0.05	0.75	0.1	0.03	0.02	HN-D	0.75	1	False	1	HN-S	0	0	0	1	0	0	False
(￣￣)	0	0	0	0	0	0	-2.9444389791664407	-2.9444389791664407	-2.9444389791664407	-2.9444389791664407	-2.2512917986064953	-0.3794896217049037	0.05263157894736842	0.05263157894736842	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.6842105263157895	NB	0.6842105263157895	1	False	7	HN-S	1	0	0	3	2	1	False
(￣￣;✿)	0	0	0	0	0	0	-2.995732273553991	-2.3025850929940455	-2.995732273553991	-0.35667494393873245	-2.5257286443082556	-3.912023005428146	0.05	0.1	0.05	0.7	0.08	0.02	HN-S	0.7	1	False	1	HN-S	0	0	0	1	0	0	True
(￣￣;￣￣)	0	0	0	0	0	0	-2.995732273553991	-2.3025850929940455	-2.995732273553991	-1.8971199848858813	-1.6094379124341003	-0.7985076962177716	0.05	0.1	0.05	0.15	0.2	0.45	NB	0.45	1	False	1	LN	0	0	0	0	1	0	False
(�sad)	0	0	0	0	0	0	-3.912023005428146	-2.995732273553991	-3.506557897319982	-2.5257286443082556	-0.2231435513142097	-3.912023005428146	0.02	0.05	0.03	0.08	0.8	0.02	LN	0.8	1	False	1	LN	0	0	0	0	1	0	True
(�ó_Á⇂)	0	0	0	0	0	0	-2.995732273553991	-2.995732273553991	-0.2876820724517809	-2.3025850929940455	-3.506557897319982	-3.912023005428146	0.05	0.05	0.75	0.1	0.03	0.02	HN-D	0.75	1	False	1	HN-S	0	0	0	1	0	0	False
